time,open,close,high,low,vol,bollUpper,bollMiddle,bollLower,slowK,slowD,slowJ,td9,eneUpper,eneLower
2017-11-28,1761.53,1793.87,1794.14,1761.53,1193350669,1928.02,1849.96,1771.91,19.78,27.13,5.09,1,2029.36,1627.15
2017-11-29,1793.28,1787.38,1795.51,1767.63,1195216760,1927.54,1845.69,1763.84,20.87,25.04,12.52,1,2020.4,1619.96
2017-11-30,1783.23,1770.3,1792.14,1765.3,1099139207,1930.01,1841.83,1753.65,17.4,22.49,7.21,1,2008.42,1610.36
2017-12-01,1772.04,1804.62,1808.69,1771.89,1385731145,1930.02,1840.41,1750.81,25.19,23.39,28.78,2,2005.17,1607.75
2017-12-04,1803.03,1797.77,1812.4,1795.13,1229802563,1929.14,1837.79,1746.43,28.78,25.19,35.96,2,1998.29,1602.23
2017-12-05,1794.7,1758.59,1799.88,1746.12,1298957753,1929.76,1832.76,1735.77,23.26,24.54,20.68,2,1987.37,1593.48
2017-12-06,1755.77,1784.32,1784.82,1744.49,1337524822,1926.59,1828.67,1730.75,35.06,28.05,49.07,2,1979.71,1587.33
2017-12-07,1780.98,1776.99,1791.06,1775.0,1134521287,1920.23,1823.32,1726.4,39.32,31.81,54.36,2,1977.73,1585.75
2017-12-08,1776.27,1792.16,1803.36,1776.27,1183250500,1908.85,1817.89,1726.93,49.61,37.74,73.36,2,1978.79,1586.59
2017-12-11,1800.13,1816.99,1816.99,1800.13,1353967896,1894.82,1813.42,1732.02,66.41,47.3,104.63,2,1985.01,1591.59
2017-12-12,1818.41,1798.69,1821.48,1798.69,1227814025,1880.53,1808.52,1736.51,67.74,54.11,94.99,2,1985.55,1592.02
2017-12-13,1795.48,1806.09,1806.19,1787.71,1031268729,1872.04,1805.42,1738.8,71.83,60.02,95.45,2,1987.62,1593.68
2017-12-14,1804.19,1794.34,1809.67,1787.67,1074166088,1858.94,1801.22,1743.5,69.47,63.17,82.07,2,1990.29,1595.82
2017-12-15,1793.24,1783.97,1801.41,1780.27,1174846387,1854.87,1798.73,1742.58,63.41,63.25,63.72,2,1988.0,1593.98
2017-12-18,1784.42,1780.64,1790.87,1773.32,1000922551,1843.87,1794.77,1745.67,57.92,61.47,50.82,2,1986.1,1592.46
2017-12-19,1781.81,1798.5,1802.58,1781.81,1092266120,1831.91,1791.85,1751.78,56.04,59.66,48.8,2,1990.53,1596.01
2017-12-20,1798.36,1782.41,1799.37,1779.68,1067530753,1816.86,1788.3,1759.74,43.65,54.33,22.31,2,1990.32,1595.84
2017-12-21,1776.45,1789.74,1796.58,1762.98,1189945696,1816.46,1788.05,1759.63,44.35,51.0,31.05,2,1991.73,1596.97
2017-12-22,1788.66,1779.34,1795.07,1778.61,1138203508,1816.46,1787.88,1759.3,38.89,46.96,22.74,2,1990.31,1595.83
2017-12-25,1778.96,1755.81,1780.52,1751.91,1232074709,1817.23,1787.63,1758.02,28.18,40.7,3.13,2,1983.52,1590.39
2017-12-26,1755.14,1758.82,1760.46,1742.26,986969621,1817.85,1785.87,1753.9,26.97,36.13,8.67,2,1979.09,1586.84
2017-12-27,1756.04,1745.24,1760.42,1743.77,1063324685,1820.3,1783.77,1747.24,19.63,30.63,-2.37,2,1972.34,1581.42
2017-12-28,1742.47,1745.02,1759.1,1742.02,1109340819,1822.4,1782.5,1742.6,14.74,25.33,-6.45,2,1966.86,1577.03
2017-12-29,1745.95,1752.65,1753.98,1741.0,1031610047,1820.47,1779.9,1739.34,16.13,22.26,3.87,2,1963.39,1574.25
2018-01-02,1759.02,1769.67,1770.01,1748.53,1057835972,1818.43,1778.5,1738.57,27.13,23.88,33.61,2,1962.17,1573.27
2018-01-03,1770.04,1795.38,1798.78,1766.34,1358770308,1819.82,1780.34,1740.86,49.46,32.41,83.55,2,1961.82,1572.99
2018-01-04,1790.65,1794.61,1795.25,1788.54,1129380127,1820.79,1780.85,1740.91,63.9,42.91,105.89,2,1963.18,1574.08
2018-01-05,1797.26,1801.42,1804.88,1795.26,1232893117,1822.95,1782.07,1741.2,74.13,53.31,115.76,2,1964.47,1575.12
2018-01-08,1801.18,1806.16,1806.16,1785.38,1442358483,1824.78,1782.77,1740.77,82.75,63.13,122.0,2,1967.45,1577.51
2018-01-09,1803.36,1803.59,1808.66,1799.42,1171244377,1822.3,1782.1,1741.91,86.0,70.75,116.51,2,1972.75,1581.76
2018-01-10,1803.6,1791.09,1804.73,1780.1,1284248809,1821.42,1781.72,1742.03,82.01,74.51,97.03,2,1976.34,1584.63
2018-01-11,1787.39,1804.24,1807.15,1776.01,1463139130,1821.11,1781.63,1742.15,85.83,78.28,100.93,2,1982.89,1589.88
2018-01-12,1800.89,1785.71,1802.52,1785.61,1218391470,1820.3,1781.2,1742.1,77.83,78.13,77.23,2,1987.4,1593.5
2018-01-15,1778.79,1732.62,1780.2,1727.01,1645613538,1823.05,1778.63,1734.22,54.18,70.15,22.24,2,1985.18,1591.72
2018-01-16,1729.56,1729.6,1740.85,1720.65,1331472584,1825.34,1776.08,1726.82,39.51,59.93,-1.34,2,1980.73,1588.15
2018-01-17,1722.45,1742.03,1750.06,1697.62,1608962731,1823.52,1773.26,1722.99,39.67,53.18,12.65,2,1974.81,1583.41
2018-01-18,1735.46,1738.0,1754.62,1734.78,1114188507,1823.37,1771.04,1718.71,38.57,48.31,19.09,2,1968.53,1578.37
2018-01-19,1735.03,1728.14,1745.59,1726.53,1345378952,1822.72,1767.96,1713.2,34.87,43.83,16.96,2,1960.39,1571.85
2018-01-22,1726.32,1768.21,1776.18,1715.43,1891202901,1821.91,1767.4,1712.89,44.73,44.13,45.93,2,1956.18,1568.47
2018-01-23,1767.33,1767.83,1776.5,1760.34,1358853808,1822.25,1768.0,1713.75,51.19,46.48,60.6,2,1952.21,1565.28
2018-01-24,1763.69,1813.28,1817.08,1752.3,2749470267,1828.23,1770.72,1713.22,66.4,53.12,92.95,2,1954.67,1567.26
2018-01-25,1811.11,1810.84,1852.23,1807.52,2959538879,1832.79,1774.0,1715.22,68.68,58.31,89.41,2,1955.4,1567.85
2018-01-26,1809.13,1816.8,1830.55,1809.13,2020478986,1837.61,1777.59,1717.57,71.48,62.7,89.04,2,1958.86,1570.61
2018-01-29,1811.54,1799.77,1826.1,1791.58,2226394477,1839.57,1779.95,1720.33,69.68,65.02,78.98,2,1966.31,1576.59
2018-01-30,1794.33,1782.4,1808.01,1779.33,1771170739,1840.02,1780.59,1721.15,62.77,64.27,59.76,2,1972.17,1581.29
2018-01-31,1766.77,1735.06,1767.78,1732.98,2011389247,1839.75,1777.57,1715.39,46.63,58.39,23.1,2,1971.4,1580.67
2018-02-01,1735.66,1697.39,1746.55,1697.39,1902954178,1843.42,1772.71,1702.0,31.09,49.29,-5.32,2,1966.89,1577.06
2018-02-02,1683.18,1702.43,1726.89,1676.24,1771725421,1843.42,1767.76,1692.1,25.68,41.42,-5.79,2,1964.04,1574.77
2018-02-05,1678.19,1688.27,1698.28,1674.98,1489730902,1842.83,1761.86,1680.9,19.62,34.15,-9.44,2,1955.16,1567.65
2018-02-06,1653.45,1598.12,1675.56,1597.89,2027177810,1857.17,1751.59,1646.01,13.11,27.14,-14.95,2,1936.32,1552.55
2018-02-07,1632.87,1616.4,1637.78,1571.47,2270200263,1861.96,1742.86,1623.76,14.52,22.93,-2.3,2,1914.47,1535.03
2018-02-08,1608.73,1641.43,1651.59,1608.63,1826038931,1858.1,1734.72,1611.33,18.84,21.57,13.38,2,1895.67,1519.95
2018-02-09,1598.48,1592.51,1629.36,1576.89,2087645978,1860.61,1725.06,1589.5,15.52,19.55,7.47,1,1870.77,1499.99
2018-02-12,1604.56,1648.07,1654.65,1604.56,1670387810,1860.39,1720.83,1581.27,23.36,20.82,28.43,2,1853.93,1486.49
2018-02-13,1657.13,1648.58,1669.08,1644.87,1491516655,1859.75,1716.78,1573.81,30.25,23.97,42.83,2,1839.08,1474.58
2018-02-14,1649.57,1646.77,1652.01,1633.76,1002437795,1857.63,1712.02,1566.4,36.32,28.08,52.79,2,1829.28,1466.72
2018-02-22,1661.56,1677.77,1679.79,1650.88,1400531539,1854.83,1709.0,1563.18,52.15,36.11,84.25,2,1827.1,1464.97
2018-02-23,1674.62,1668.84,1681.25,1656.95,1252009197,1852.6,1706.04,1559.48,64.33,45.52,101.97,2,1823.37,1461.98
2018-02-26,1683.15,1729.15,1733.71,1673.95,1992136497,1848.3,1704.09,1559.87,75.29,55.44,114.98,2,1827.91,1465.62
2018-02-27,1729.94,1743.54,1757.37,1728.31,2284075241,1845.32,1702.87,1560.42,80.97,63.95,115.01,2,1844.05,1478.56
2018-02-28,1730.15,1753.63,1773.73,1723.4,2164076306,1835.29,1699.89,1564.49,83.91,70.6,110.52,2,1859.28,1490.78
2018-03-01,1744.34,1789.85,1789.85,1741.03,2319276568,1831.07,1698.84,1566.61,89.27,76.83,114.17,0,1875.76,1503.99
2018-03-02,1777.46,1772.01,1804.25,1767.9,2072233082,1822.11,1696.6,1571.09,86.55,80.07,99.5,0,1895.68,1519.96
2018-03-05,1780.82,1795.69,1795.69,1768.88,1671133970,1821.25,1696.4,1571.54,89.36,83.16,101.74,0,1912.07,1533.1
2018-03-06,1798.04,1797.61,1810.26,1790.54,1953134524,1824.26,1697.16,1570.05,90.26,85.53,99.72,0,1928.61,1546.36
2018-03-07,1795.17,1785.27,1800.45,1780.3,1582019949,1831.56,1699.67,1567.78,88.07,86.38,91.46,2,1943.98,1558.69
2018-03-08,1783.1,1793.22,1795.82,1781.46,1391903853,1842.49,1704.46,1566.43,87.88,86.88,89.89,2,1956.8,1568.96
2018-03-09,1794.25,1856.46,1858.03,1793.92,2795514742,1865.25,1712.16,1559.07,91.53,88.43,97.74,2,1977.62,1585.66
2018-03-12,1872.03,1882.41,1901.15,1872.03,2785597504,1891.4,1721.87,1552.33,90.84,89.23,94.06,2,1994.64,1599.3
2018-03-13,1879.63,1872.68,1896.5,1863.16,2197160499,1907.27,1735.59,1563.91,87.97,88.81,86.28,2,2008.97,1610.8
2018-03-14,1863.57,1841.29,1874.15,1840.35,1768239605,1915.25,1746.84,1578.43,77.0,84.88,61.26,2,2018.7,1618.6
2018-03-15,1833.77,1848.71,1848.72,1812.48,1811071838,1923.89,1757.2,1590.52,71.45,80.4,53.56,2,2025.23,1623.84
2018-03-16,1847.18,1821.32,1857.15,1821.32,1779726632,1919.17,1768.64,1618.12,58.95,73.25,30.35,2,2030.71,1628.22
2018-03-19,1822.6,1842.92,1860.2,1818.62,1923505884,1921.48,1778.39,1635.3,56.57,67.69,34.33,2,2035.95,1632.43
2018-03-20,1828.01,1864.62,1867.46,1825.68,1773914721,1923.82,1789.19,1654.56,60.87,65.42,51.79,2,2043.39,1638.39
2018-03-21,1866.81,1829.91,1877.13,1829.91,2064826954,1916.94,1798.34,1679.75,51.77,60.87,33.57,2,2048.34,1642.37
2018-03-22,1830.56,1817.23,1841.4,1814.69,1800513819,1910.36,1805.32,1700.27,36.3,52.68,3.54,2,2051.01,1644.5
2018-03-23,1751.74,1726.02,1792.23,1710.4,2692857868,1900.56,1808.18,1715.8,27.0,44.12,-7.25,2,2036.53,1632.89
2018-03-26,1704.36,1780.61,1781.84,1693.74,2154104374,1896.83,1810.75,1724.67,33.79,40.68,20.01,2,2025.23,1623.83
2018-03-27,1799.15,1844.69,1846.54,1797.09,2696123074,1897.26,1815.81,1734.35,49.96,43.77,62.35,2,2022.12,1621.34
2018-03-28,1819.66,1835.15,1856.89,1816.44,2439210778,1896.5,1819.88,1743.27,59.01,48.85,79.33,2,2021.44,1620.8
2018-03-29,1843.44,1842.19,1857.33,1825.97,2052822817,1898.41,1822.5,1746.59,66.32,54.68,89.62,2,2020.72,1620.21
2018-03-30,1850.2,1900.48,1900.96,1849.25,2623402080,1908.32,1828.92,1749.53,77.47,62.27,107.87,2,2029.5,1627.26
2018-04-02,1911.57,1900.26,1918.22,1891.96,2541285443,1917.76,1834.15,1750.54,82.31,68.95,109.03,2,2035.87,1632.36
2018-04-03,1869.87,1872.47,1886.98,1850.01,2100034078,1921.33,1837.9,1754.46,81.42,73.11,98.03,2,2036.74,1633.06
2018-04-04,1880.33,1836.81,1887.11,1834.67,1874506458,1920.35,1840.47,1760.59,75.52,73.91,78.74,2,2037.51,1633.68
2018-04-09,1830.88,1841.65,1862.97,1819.09,1762295881,1919.78,1842.89,1766.01,72.31,73.38,70.18,2,2040.22,1635.85
2018-04-10,1838.89,1835.52,1842.22,1811.35,1908926038,1918.53,1841.85,1765.16,58.78,68.51,39.32,2,2052.37,1645.59
2018-04-11,1840.09,1834.63,1857.92,1832.42,1701466291,1913.89,1839.46,1765.03,46.45,61.16,17.03,2,2058.37,1650.4
2018-04-12,1830.91,1826.89,1848.63,1826.69,1378586349,1910.17,1837.17,1764.17,35.81,52.71,2.02,2,2056.39,1648.82
2018-04-13,1840.87,1824.59,1848.92,1822.66,1406920919,1909.51,1836.33,1763.16,28.01,44.48,-4.93,2,2055.22,1647.88
2018-04-16,1818.25,1838.71,1852.08,1816.32,1913073491,1908.8,1835.83,1762.87,27.2,38.72,4.18,2,2054.83,1647.57
2018-04-17,1843.75,1783.74,1849.69,1783.74,2005464903,1910.18,1833.95,1757.73,18.14,31.86,-9.31,2,2041.87,1637.18
2018-04-18,1793.83,1822.26,1832.99,1757.39,2285632761,1909.2,1832.92,1756.65,28.76,30.82,24.63,2,2033.22,1630.24
2018-04-19,1815.45,1820.28,1839.13,1812.93,1885637415,1905.73,1830.7,1755.68,39.03,33.56,49.97,2,2027.42,1625.59
2018-04-20,1813.75,1782.81,1830.73,1781.22,2051774839,1906.23,1828.35,1750.47,34.45,33.86,35.63,2,2021.43,1620.79
2018-04-23,1784.15,1753.05,1794.68,1729.9,1922656778,1909.6,1825.14,1740.68,28.99,32.23,22.51,2,2011.6,1612.9
2018-04-24,1753.64,1806.86,1806.9,1749.18,1916645059,1901.09,1829.18,1757.28,40.32,34.93,51.11,2,2008.41,1610.35
2018-04-25,1798.0,1819.41,1825.23,1795.79,1757746671,1899.7,1831.12,1762.55,51.3,40.39,73.13,2,2006.72,1609.0
2018-04-26,1818.69,1781.28,1819.43,1780.62,1573744052,1899.52,1827.95,1756.38,48.22,43.0,58.66,2,2001.66,1604.94
2018-04-27,1790.3,1805.6,1813.57,1779.18,1698916824,1898.61,1826.47,1754.34,53.21,46.4,66.83,2,1999.55,1603.25
2018-05-02,1814.63,1801.57,1833.27,1788.01,1586557158,1896.98,1824.44,1751.91,57.35,50.05,71.94,2,1995.43,1599.94
2018-05-03,1797.12,1826.79,1827.77,1767.6,1832090712,1884.41,1820.76,1757.11,67.8,55.97,91.46,2,2000.21,1603.77
2018-05-04,1821.02,1814.86,1832.96,1812.07,1402563466,1868.66,1816.49,1764.32,72.6,61.51,94.77,2,1999.39,1603.11
2018-05-07,1819.67,1852.34,1854.3,1819.02,1615971154,1863.94,1815.48,1767.03,81.21,68.07,107.47,2,2002.95,1605.97
2018-05-08,1852.69,1856.87,1857.95,1842.63,1537529590,1867.43,1816.49,1765.54,87.14,74.43,112.56,2,2011.17,1612.56
2018-05-09,1853.83,1855.81,1861.94,1845.9,1331509949,1869.88,1817.19,1764.5,89.26,79.37,109.03,2,2022.57,1621.7
2018-05-10,1857.99,1865.36,1866.82,1846.11,1512740325,1874.94,1818.69,1762.44,92.35,83.7,109.65,2,2029.07,1626.91
2018-05-11,1866.93,1834.78,1870.0,1834.78,1577149465,1874.95,1818.69,1762.43,83.43,83.61,83.08,2,2030.77,1628.28
2018-05-14,1835.7,1830.98,1844.65,1825.7,1666584955,1875.3,1818.9,1762.49,76.25,81.16,66.45,2,2036.29,1632.7
2018-05-15,1830.84,1858.01,1858.99,1825.51,1536283524,1879.47,1820.57,1761.66,80.27,80.86,79.08,2,2042.11,1637.37
2018-05-16,1850.01,1846.68,1862.29,1845.09,1339153351,1880.46,1820.97,1761.47,73.43,78.38,63.51,2,2047.12,1641.38
2018-05-17,1845.28,1831.21,1851.12,1826.23,1098000805,1880.45,1823.34,1766.23,56.92,71.23,28.31,2,2047.61,1641.77
2018-05-18,1829.06,1836.75,1839.0,1812.66,1210633820,1881.46,1824.06,1766.67,51.95,64.8,26.25,2,2050.04,1643.72
2018-05-21,1845.76,1862.48,1870.57,1845.76,1681540082,1885.92,1826.17,1766.43,63.31,64.31,61.32,2,2051.16,1644.62
2018-05-22,1860.63,1876.0,1876.16,1858.11,1460256672,1890.86,1830.83,1770.81,75.46,68.02,90.32,2,2053.28,1646.33
2018-05-23,1869.5,1845.97,1876.2,1845.81,1457002518,1883.98,1835.48,1786.98,67.78,67.94,67.45,2,2052.19,1645.45
2018-05-24,1847.81,1838.4,1855.99,1837.44,1360751116,1883.75,1837.06,1790.37,58.69,64.86,46.35,2,2049.2,1643.05
2018-05-25,1835.42,1804.55,1841.64,1804.55,1611161056,1884.55,1836.31,1788.08,39.13,56.28,4.82,2,2045.84,1640.36
2018-05-28,1804.78,1796.91,1815.22,1788.04,1409309000,1882.14,1837.1,1792.05,29.44,47.33,-6.35,2,2042.06,1637.33
2018-05-29,1795.72,1773.65,1815.2,1773.62,1383093954,1886.74,1835.5,1784.26,19.64,38.1,-17.3,2,2032.7,1629.82
2018-05-30,1744.24,1726.22,1758.87,1724.28,1660598732,1900.49,1831.73,1762.98,13.52,29.91,-19.26,2,2019.33,1619.1
2018-05-31,1741.33,1743.74,1748.53,1714.85,1412085125,1906.33,1827.58,1748.83,14.98,24.93,-4.92,2,2009.62,1611.32
2018-06-01,1734.35,1709.55,1744.01,1699.68,1217432998,1916.36,1822.31,1728.27,11.85,20.57,-5.59,2,1995.5,1599.99
2018-06-04,1709.57,1702.93,1715.42,1690.99,1235591374,1921.1,1814.84,1708.58,10.05,17.06,-3.98,2,1977.79,1585.79
2018-06-05,1702.37,1746.11,1747.75,1702.37,1369594684,1917.75,1809.3,1700.86,17.83,17.32,18.86,2,1963.37,1574.23
2018-06-06,1744.17,1743.25,1751.97,1735.37,1319636607,1913.56,1803.68,1693.8,23.45,19.36,31.63,2,1951.97,1565.09
2018-06-07,1747.93,1730.38,1750.51,1728.06,1236865119,1907.4,1796.93,1686.45,26.2,21.64,35.32,2,1939.98,1555.48
2018-06-08,1726.3,1711.52,1727.49,1698.25,1229279018,1905.77,1790.76,1675.76,22.98,22.09,24.76,2,1929.65,1547.2
2018-06-11,1707.14,1688.62,1708.21,1684.31,1085521458,1905.24,1783.65,1662.05,17.25,20.47,10.79,2,1917.63,1537.56
2018-06-12,1692.67,1712.77,1715.66,1681.0,1175362264,1896.69,1776.38,1656.08,26.42,22.46,34.35,2,1910.87,1532.14
2018-06-13,1711.53,1685.89,1711.53,1685.89,1106325685,1890.27,1768.34,1646.42,19.91,21.61,16.51,2,1906.4,1528.55
2018-06-14,1682.84,1673.32,1702.69,1669.38,1134642190,1885.48,1760.45,1635.43,14.86,19.36,5.87,2,1898.58,1522.29
2018-06-15,1673.9,1641.66,1681.89,1636.7,1291392347,1880.73,1750.7,1620.66,11.34,16.69,0.65,2,1891.05,1516.24
2018-06-19,1612.9,1547.15,1626.87,1532.32,1742320577,1882.24,1734.93,1587.62,9.81,14.4,0.65,2,1873.75,1502.38
2018-06-20,1540.61,1563.79,1577.62,1525.29,1569173338,1869.67,1719.32,1568.97,12.24,13.68,9.37,2,1853.52,1486.15
2018-06-21,1562.37,1521.68,1570.6,1521.56,1502062223,1864.83,1703.1,1541.37,8.18,11.84,0.85,2,1828.92,1466.43
2018-06-22,1514.04,1549.66,1555.72,1506.62,1298248778,1851.06,1688.67,1526.28,12.32,12.0,12.94,1,1808.86,1450.35
2018-06-25,1563.74,1538.57,1566.78,1537.27,1226246696,1841.15,1675.37,1509.59,13.31,12.44,15.04,1,1789.67,1434.96
2018-06-26,1518.5,1564.92,1570.28,1515.27,1504094451,1826.34,1663.77,1501.19,18.35,14.41,26.24,2,1775.93,1423.95
2018-06-27,1564.29,1546.23,1572.61,1542.52,1308420209,1814.45,1652.4,1490.34,18.97,15.93,25.05,2,1757.45,1409.13
2018-06-28,1544.65,1543.66,1570.9,1540.89,1363901885,1808.2,1643.27,1478.34,19.69,17.18,24.71,2,1741.66,1396.47
2018-06-29,1547.15,1606.71,1609.73,1547.15,1698001859,1795.37,1636.42,1477.47,40.87,25.08,72.46,2,1734.27,1390.54
2018-07-02,1605.21,1588.37,1614.34,1572.56,1494135379,1786.91,1630.36,1473.81,52.55,34.23,89.17,2,1728.35,1385.8
2018-07-03,1589.5,1607.12,1613.83,1558.0,1682416652,1778.78,1625.57,1472.36,66.13,44.87,108.66,2,1735.01,1391.13
2018-07-04,1595.89,1565.61,1596.0,1557.54,1381965400,1761.32,1616.54,1471.77,62.34,50.69,85.64,2,1735.21,1391.3
2018-07-05,1560.98,1532.68,1576.99,1532.43,1220173766,1742.81,1606.02,1469.22,47.42,49.6,43.05,2,1736.43,1392.27
2018-07-06,1532.05,1541.31,1571.02,1517.06,1668288963,1723.44,1596.56,1469.68,40.37,46.52,28.07,2,1735.5,1391.53
2018-07-09,1546.01,1581.93,1582.53,1546.01,1451100718,1705.54,1590.08,1474.63,49.14,47.4,52.64,2,1740.32,1395.39
2018-07-10,1583.74,1592.98,1594.0,1577.39,1343017237,1691.59,1585.3,1479.01,58.78,51.19,73.95,2,1743.43,1397.89
2018-07-11,1562.59,1563.01,1577.17,1540.7,1641546294,1666.83,1577.81,1488.8,54.93,52.44,59.91,2,1745.3,1399.38
2018-07-12,1563.79,1614.63,1620.64,1563.79,2441800341,1650.46,1574.25,1498.04,68.02,57.63,88.79,2,1753.17,1405.7
2018-07-13,1612.19,1618.46,1626.27,1608.6,2092974785,1636.36,1571.51,1506.65,76.3,63.85,101.18,2,1754.48,1406.74
2018-07-16,1614.56,1616.91,1624.33,1605.21,1807867172,1630.5,1570.27,1510.04,81.34,69.68,104.66,2,1757.65,1409.28
2018-07-17,1615.84,1621.63,1622.09,1597.88,1827802756,1637.18,1573.99,1510.8,86.14,75.17,108.09,2,1759.26,1410.57
2018-07-18,1622.29,1607.88,1635.91,1607.88,1940740550,1640.87,1576.2,1511.53,82.9,77.75,93.21,2,1763.95,1414.34
2018-07-19,1607.93,1590.06,1619.39,1582.97,1680265980,1639.45,1579.62,1519.79,72.55,76.01,65.62,2,1770.32,1419.44
2018-07-20,1589.31,1609.55,1615.06,1578.8,1702066138,1642.14,1582.61,1523.08,72.47,74.83,67.75,2,1777.89,1425.52
2018-07-23,1592.24,1620.97,1621.17,1589.64,1938332032,1644.88,1586.73,1528.58,76.42,75.36,78.53,2,1782.22,1428.99
2018-07-24,1615.72,1629.61,1641.97,1607.54,2201562771,1650.07,1589.97,1529.86,79.01,76.58,83.87,2,1786.29,1432.25
2018-07-25,1629.13,1632.32,1645.45,1626.09,1976526610,1653.55,1594.27,1534.99,79.44,77.53,83.25,2,1793.98,1438.42
2018-07-26,1631.46,1606.12,1635.05,1601.46,2104571232,1652.09,1597.39,1542.7,66.62,73.89,52.08,2,1793.04,1437.66
2018-07-27,1601.27,1594.57,1607.3,1590.43,1763314854,1651.32,1596.79,1542.25,52.3,66.7,23.51,2,1790.39,1435.54
2018-07-30,1593.6,1559.64,1596.73,1554.04,1551980710,1652.16,1595.35,1538.54,36.91,56.77,-2.81,2,1784.03,1430.44
2018-07-31,1557.6,1561.26,1571.87,1551.09,1361795546,1651.46,1593.06,1534.65,28.2,47.25,-9.89,2,1777.33,1425.07
2018-08-01,1568.12,1541.86,1580.84,1541.86,1428305799,1653.35,1591.87,1530.39,18.8,37.76,-19.13,2,1770.0,1419.19
2018-08-02,1538.28,1510.09,1538.94,1484.48,1852091551,1657.16,1590.74,1524.32,17.84,31.12,-8.73,2,1761.12,1412.07
2018-08-03,1512.57,1481.61,1523.24,1481.61,1254145247,1666.93,1587.75,1508.58,11.89,24.71,-13.75,2,1746.92,1400.69
2018-08-06,1471.36,1440.8,1485.85,1434.79,1446709631,1682.59,1580.7,1478.81,8.88,19.43,-12.23,2,1726.92,1384.65
2018-08-07,1445.62,1479.44,1482.03,1435.09,1406561210,1685.81,1575.02,1464.24,13.35,17.41,5.24,1,1710.26,1371.29
2018-08-08,1475.32,1447.76,1480.28,1446.81,1311515337,1693.16,1569.26,1445.36,11.41,15.41,3.41,1,1689.77,1354.86
2018-08-09,1443.87,1497.61,1509.87,1443.3,1691543228,1689.22,1563.41,1437.59,20.54,17.12,27.37,2,1677.73,1345.2
2018-08-10,1496.1,1511.71,1514.51,1496.1,1261544238,1683.14,1558.07,1433.0,31.25,21.83,50.09,2,1668.53,1337.83
2018-08-13,1494.32,1531.34,1534.12,1490.82,1410862303,1676.35,1553.79,1431.23,42.87,28.84,70.92,2,1665.39,1335.31
2018-08-14,1530.45,1518.49,1533.07,1512.16,1222823409,1667.98,1548.63,1429.29,55.37,37.68,90.73,2,1660.64,1331.5
2018-08-15,1518.28,1478.51,1519.72,1472.44,1431777255,1661.99,1542.17,1422.34,51.58,42.32,70.12,2,1653.61,1325.87
2018-08-16,1458.39,1463.87,1489.34,1449.93,1403206592,1658.19,1535.86,1413.52,44.15,42.93,46.59,2,1648.48,1321.75
2018-08-17,1475.89,1434.31,1480.42,1432.06,1284477364,1652.13,1527.09,1402.06,30.17,38.67,13.15,2,1643.23,1317.54
2018-08-20,1428.26,1435.69,1444.0,1404.19,1383166980,1641.12,1517.83,1394.54,28.19,35.18,14.22,2,1642.66,1317.09
2018-08-21,1435.36,1456.97,1461.38,1431.84,1300197617,1623.84,1509.2,1394.55,32.34,34.23,28.54,2,1640.16,1315.09
2018-08-22,1454.71,1439.55,1457.79,1437.26,1113612406,1603.05,1499.56,1396.07,30.63,33.03,25.82,2,1639.25,1314.36
2018-08-23,1439.66,1455.5,1463.02,1438.28,1257228971,1584.77,1492.03,1399.29,33.58,33.21,34.32,2,1634.58,1310.61
2018-08-24,1450.95,1450.09,1460.65,1442.81,1082602413,1566.29,1484.8,1403.32,34.26,33.56,35.65,2,1627.74,1305.12
2018-08-27,1455.66,1493.43,1495.68,1454.28,1523466184,1555.6,1481.49,1407.39,48.59,38.57,68.62,2,1623.53,1301.75
2018-08-28,1495.9,1493.11,1499.68,1485.54,1281124730,1542.89,1478.09,1413.28,63.43,46.86,96.58,2,1620.71,1299.49
2018-08-29,1491.78,1481.19,1491.78,1475.97,1121831765,1532.94,1475.05,1417.16,69.17,54.29,98.91,2,1621.01,1299.73
2018-08-30,1479.85,1457.92,1484.16,1456.24,1161295889,1528.46,1472.45,1416.43,64.87,57.82,78.96,2,1620.35,1299.2
2018-08-31,1450.47,1435.2,1455.51,1434.31,1057351513,1528.23,1470.12,1412.02,44.9,53.51,27.67,2,1620.45,1299.28
2018-09-03,1433.63,1443.69,1445.3,1416.24,1254498535,1528.1,1470.27,1412.44,40.9,49.31,24.08,2,1621.34,1299.99
2018-09-04,1442.27,1455.5,1461.11,1430.66,1592196273,1527.08,1469.07,1411.06,42.95,47.19,34.47,2,1621.17,1299.86
2018-09-05,1450.39,1430.24,1457.59,1430.24,1562975292,1527.97,1468.2,1408.42,34.22,42.87,16.94,2,1620.14,1299.03
2018-09-06,1424.46,1422.87,1443.56,1416.57,1359770570,1525.74,1464.46,1403.18,25.47,37.07,2.26,2,1616.52,1296.13
2018-09-07,1426.98,1425.23,1453.09,1415.17,1605505501,1519.64,1460.14,1400.63,20.94,31.69,-0.55,2,1613.76,1293.92
2018-09-10,1424.01,1390.82,1427.33,1390.14,1631267747,1510.47,1453.11,1395.74,14.19,25.86,-9.16,2,1602.37,1284.78
2018-09-11,1389.54,1395.17,1405.98,1383.13,1274519020,1501.3,1446.94,1392.58,13.43,21.71,-3.14,2,1591.5,1276.07
2018-09-12,1394.16,1385.8,1406.4,1382.84,1220410370,1500.77,1442.31,1383.85,10.21,17.88,-5.12,1,1580.91,1267.58
